google-embiggen-disk	Disclaimer	This is not an officially supported Google product.Audit the code and/or snapshot your disk before use if you're worried about losing data.
google-eme_logger	The EME Call and Event Logger Extension #	The EME Logger extension logs all Encrypted Media Extension  EME  calls andEvents
google-eme_logger	The EME Call and Event Logger Extension #	The log can be viewed in the javascript console, a separate browser pageor a downloaded file
google-eme_logger	The EME Call and Event Logger Extension #	EME Specification Just want to try it out? Install the EME Logger from  Chrome Web Store 
google-eme_logger	EME Formatters ##	Formatters can be used with the EME Logger extension
google-eme_logger	EME Formatters ##	Formatters are separateextensions that provide a class for key system-specific custom formatting ofdata from the calls and events
google-eme_logger	EME Formatters ##	Formatters should use \n for line breaks.This extension will convert these to  and preserve spaces when generatingTo register a message formatter:Write a class that implements isKeySystemSupported keySystem  and theAppend an instance of the class to document.emeFormatters.For example:function SomeSystemFormatter   {  this.isKeySystemSupported = function  keySystem  {  }  this.formatUpdateCall = function  response  {  }  this.formatmessage = function  message  {  }  this.formatwebkitkeymessage = function  message  {  }  this.formatAddKeyCall = function  key  {  }if  !document.emeFormatters   document.emeFormatters =   ;document.emeFormatters.push new SomeSystemFormatter ;
google-emoji-scavenger-hunt	👾 Emoji Scavenger Hunt 👾	Emoji Scavenger Hunt is an experimental web based game that makes use of TensorFlow.js to identify objects seen by your webcam or mobile camera in the browser
google-emoji-scavenger-hunt	👾 Emoji Scavenger Hunt 👾	We show you emojis 🍌 ⏰ ☕️ 📱 and you have to find those objects in the real world before your timer runs out 🏆 👍.Learn more about the experiment and try it for yourself at  g.co/emojiscavengerhunt 
google-emoji-scavenger-hunt	Development	In order to start local development we also require the installation of the  Google Cloud SDK  and associated  App Engine Components  These are used for the local webserver and pushing to app engine for static site hosting.Once you have both installed you can run the local development server with:When building assets for production use:
google-emoji-scavenger-hunt	Build your own model	You can build your own image recognition model by running a Docker container.Dockerfiles are in training directory.Prepare images for training by dividing them into directories for each labelname that you want to train.For example: the directory structure for training *catfollows assuming image data is stored under data/images.running the Docker container.data/saved_model_web directory: TensorFlow.js converter You can build your own game using your own custom image recognition model by replacingthe corresponding files under the dist/model/ directory with the newly generated ones.You also need to update src/js/scavenger_classes.ts in order to update thelabel outputs from the custom model with human-readable strings.Update the game logic in src/js/game.ts if needed.
google-emoji-scavenger-hunt	Using GPU	You can boost the training speed by utilizing your GPU.If you want to use the GPU for training, install nvidia-docker  and run:
google-emoji-scavenger-hunt	License	Copyright 2018 Google LLCLicensed under the Apache License, Version 2.0  the "License" ;you may not use this file except in compliance with the License.You may obtain a copy of the License atdistributed under the License is distributed on an "AS IS" BASIS,WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.See the License for the specific language governing permissions andlimitations under the License.
google-emoji-scavenger-hunt	Credits	This is an experiment and collaboration between Google Brand Studio and the  PAIR  teams at Google.
google-emoji-scavenger-hunt	Final Thoughts	This is not an official Google product
google-emoji-scavenger-hunt	Final Thoughts	We will do our best to support and maintain this experiment but your mileage may vary.We encourage open sourcing projects as a way of learning from each other
google-emoji-scavenger-hunt	Final Thoughts	Please respect our and other creators’ rights, including copyright and trademark rights when present, when sharing these works and creating derivative work.If you want more info on Google's policy, you can find that  here 
google-encrypted-bigquery-client	encrypted-bigquery-client	The encrypted BigQuery client is an experimental extension of the BigQuery  client
google-encrypted-bigquery-client	encrypted-bigquery-client	Itoffers client-side encryption for a subset of query types
google-encrypted-bigquery-client	encrypted-bigquery-client	Currentlyit is implemented in Python.Sample data and query examples is available in our  tutorial  tutorial.md .
google-enjarify	Introduction	Enjarify is a tool for translating Dalvik bytecode to equivalent Java bytecode
google-enjarify	Introduction	This allows Java analysis tools to analyze Android applications.
google-enjarify	Usage and installation	Enjarify is a pure python 3 application, so you can just git clone and run it
google-enjarify	Usage and installation	To run it directly, assuming you are in the top directory of the repository, you can just doFor normal use, you'll probably want to use the wrapper scripts and set it up on your path.
google-enjarify	Linux	For convenience, a wrapper shell script is provided, enjarify.sh
google-enjarify	Linux	This will try to use Pypy if available, since it is faster than CPython
google-enjarify	Linux	If you want to be able to call Enjarify from anywhere, you can create a symlink from somewhere on your PATH, such as ~/bin
google-enjarify	Linux	To do this, assuming you are inside the top level of the repository,
google-enjarify	Windows	A wrapper batch script, enjarify.bat, is provided
google-enjarify	Windows	To be able to call it from anywhere, just add the root directory of the repository to your PATH
google-enjarify	Windows	The batch script will always invoke python3 as interpreter
google-enjarify	Windows	If you want to use pypy, just edit the script.
google-enjarify	Usage	Assuming you set up the script on your path correctly, you can call it from anywhere by just typing enjarify, e.g.The most basic form of usage is to just specify an apk file or dex file as input
google-enjarify	Usage	If you specify a multidex apk, Enjarify will automatically translate all of the dex files and output the results in a single combined jar
google-enjarify	Usage	If you specify a dex file, only that dex file will be translated
google-enjarify	Usage	E.g
google-enjarify	Usage	assuming you manually extracted the dex files you could doThe default output file is  inputname -enjarify.jar in the current directory
google-enjarify	Usage	To specify the filename for the output explicitly, pass the -o or --output option.By default, Enjarify will refuse to overwrite the output file if it already exists
